vertex_1,vertex_2,cl_ID
v_2721,v_2933,4999
v_2722,v_2929,5000
v_2722,v_4844,5000
v_2929,v_4844,5000
v_1856,v_2722,5001
v_1856,v_4438,5001
v_2722,v_4438,5001
v_1477,v_2722,5002
v_1477,v_4834,5002
v_2722,v_4834,5002
v_2724,v_4421,5003
v_1183,v_2724,5004
v_620,v_2724,5005
v_1310,v_2726,5006
v_1310,v_3432,5006
v_2726,v_3432,5006
v_2726,v_2743,5007
v_2726,v_3125,5007
v_2743,v_3125,5007
v_819,v_2726,5008
v_610,v_2726,5009
v_610,v_3608,5009
v_2726,v_3608,5009
v_1111,v_1132,5010
v_1111,v_2728,5010
v_1132,v_2728,5010
v_2729,v_4389,5011
v_1154,v_2729,5012
v_1154,v_4162,5012
v_2729,v_4162,5012
v_2729,v_3672,5013
v_573,v_2729,5014
v_341,v_2729,5015
v_341,v_4944,5015
v_2729,v_4944,5015
v_1329,v_2730,5016
v_1329,v_4227,5016
v_2730,v_4227,5016
v_1205,v_2730,5017
v_121,v_1307,5018
v_121,v_2730,5018
v_1307,v_2730,5018
v_548,v_2732,5019
v_548,v_3509,5019
v_2732,v_3509,5019
v_1574,v_1987,5020
v_1574,v_2732,5020
v_1987,v_2732,5020
v_63,v_1285,5021
v_63,v_2732,5021
v_1285,v_2732,5021
v_2733,v_4179,5022
v_1977,v_2733,5023
v_1019,v_2733,5024
v_762,v_2733,5025
v_1669,v_2734,5026
v_1669,v_4346,5026
v_2734,v_4346,5026
v_1060,v_2734,5027
v_1060,v_4210,5027
v_2734,v_4210,5027
v_1161,v_1528,5028
v_1161,v_2734,5028
v_1528,v_2734,5028
v_604,v_2734,5029
v_604,v_3858,5029
v_2734,v_3858,5029
v_703,v_1368,5031
v_703,v_2735,5031
v_1368,v_2735,5031
v_2736,v_3489,5032
v_2736,v_4417,5032
v_3489,v_4417,5032
v_1442,v_2736,5033
v_1442,v_3272,5033
v_2736,v_3272,5033
v_1428,v_2736,5034
v_1428,v_3043,5034
v_2736,v_3043,5034
v_309,v_2737,5036
v_309,v_4446,5036
v_2737,v_4446,5036
v_2737,v_3833,5037
v_2737,v_4186,5037
v_3833,v_4186,5037
v_856,v_2737,5038
v_856,v_4062,5038
v_2737,v_4062,5038
v_2737,v_3723,5039
v_101,v_2737,5040
v_101,v_3454,5040
v_2737,v_3454,5040
v_1376,v_1647,5041
v_1376,v_2737,5041
v_1647,v_2737,5041
v_2738,v_4474,5044
v_2738,v_4495,5044
v_4474,v_4495,5044
v_423,v_524,5045
v_423,v_2738,5045
v_524,v_2738,5045
v_157,v_1165,5046
v_157,v_2738,5046
v_1165,v_2738,5046
v_2739,v_4669,5047
v_2739,v_4956,5047
v_4669,v_4956,5047
v_1026,v_1529,5048
v_1026,v_2739,5048
v_1529,v_2739,5048
v_1594,v_2740,5049
v_1594,v_3828,5049
v_2740,v_3828,5049
v_1933,v_2740,5050
v_1933,v_3404,5050
v_2740,v_3404,5050
v_1345,v_2740,5051
v_1345,v_3377,5051
v_2740,v_3377,5051
v_638,v_1858,5052
v_638,v_2740,5052
v_1858,v_2740,5052
v_644,v_2740,5053
v_100,v_383,5054
v_100,v_2740,5054
v_383,v_2740,5054
v_2741,v_4026,5055
v_2741,v_4196,5055
v_4026,v_4196,5055
v_1941,v_2741,5056
v_1941,v_3915,5056
v_2741,v_3915,5056
v_1011,v_2741,5057
v_1011,v_3097,5057
v_2741,v_3097,5057
v_2742,v_3402,5058
v_2742,v_3438,5058
v_3402,v_3438,5058
v_2742,v_3109,5059
v_2742,v_3893,5059
v_3109,v_3893,5059
v_346,v_2742,5060
v_2743,v_4595,5061
v_2743,v_4732,5061
v_4595,v_4732,5061
v_841,v_2743,5062
v_841,v_4254,5062
v_2743,v_4254,5062
v_1094,v_2743,5063
v_1094,v_3500,5063
v_2743,v_3500,5063
v_2743,v_3491,5064
v_366,v_2743,5065
v_366,v_2774,5065
v_2743,v_2774,5065
v_127,v_952,5066
v_127,v_2743,5066
v_952,v_2743,5066
v_396,v_2746,5067
v_296,v_2747,5068
v_50,v_2747,5069
v_50,v_4362,5069
v_2747,v_4362,5069
v_2748,v_3067,5070
v_2748,v_4798,5070
v_3067,v_4798,5070
v_2748,v_4514,5071
v_2748,v_2794,5072
v_2748,v_3875,5072
v_2794,v_3875,5072
v_2748,v_3588,5073
v_454,v_1021,5074
v_454,v_2748,5074
v_1021,v_2748,5074
v_1006,v_2750,5075
v_1006,v_4400,5075
v_2750,v_4400,5075
v_1795,v_2750,5076
v_1795,v_3060,5076
v_2750,v_3060,5076
v_1,v_2750,5077
v_1,v_3084,5077
v_2750,v_3084,5077
v_2751,v_3239,5078
v_2751,v_4311,5078
v_3239,v_4311,5078
v_1129,v_2751,5079
v_1129,v_3165,5079
v_2751,v_3165,5079
v_1000,v_1038,5080
v_1000,v_2751,5080
v_1038,v_2751,5080
v_606,v_2751,5081
v_42,v_431,5082
v_42,v_2751,5082
v_431,v_2751,5082
v_454,v_2755,5083
v_454,v_4453,5083
v_2755,v_4453,5083
v_1520,v_2755,5084
v_1520,v_4216,5084
v_2755,v_4216,5084
v_2755,v_3382,5085
v_2755,v_3961,5085
v_3382,v_3961,5085
v_2755,v_2851,5086
v_2755,v_3730,5086
v_2851,v_3730,5086
v_1159,v_2755,5087
v_1159,v_2965,5087
v_2755,v_2965,5087
v_1561,v_1573,5088
v_1561,v_2755,5088
v_1573,v_2755,5088
v_181,v_2000,5089
v_181,v_2755,5089
v_2000,v_2755,5089
v_2757,v_4119,5090
v_2757,v_4928,5090
v_4119,v_4928,5090
v_2757,v_3173,5091
v_2757,v_3266,5091
v_3173,v_3266,5091
v_990,v_2758,5092
v_990,v_4712,5092
v_2758,v_4712,5092
v_2758,v_4527,5093
v_1247,v_2758,5094
v_1247,v_3931,5094
v_2758,v_3931,5094
v_2758,v_3216,5095
v_1833,v_2758,5096
v_362,v_2758,5097
v_362,v_4621,5097
v_2758,v_4621,5097
v_2759,v_4470,5098
v_2759,v_3326,5099
v_2759,v_3788,5099
v_3326,v_3788,5099
v_621,v_695,5100
v_621,v_2759,5100
v_695,v_2759,5100
v_1333,v_2760,5104
v_204,v_679,5106
v_204,v_2760,5106
v_679,v_2760,5106
v_2761,v_3444,5107
v_2761,v_4848,5107
v_3444,v_4848,5107
v_2761,v_4715,5108
v_2020,v_2761,5109
v_2020,v_4919,5109
v_2761,v_4919,5109
v_1562,v_2761,5110
v_885,v_2763,5111
v_885,v_2989,5111
v_2763,v_2989,5111
v_1771,v_2763,5112
v_1139,v_1715,5113
v_1139,v_2763,5113
v_1715,v_2763,5113
v_1567,v_1660,5114
v_1567,v_2763,5114
v_1660,v_2763,5114
v_894,v_2763,5115
v_464,v_2763,5116
v_464,v_3687,5116
v_2763,v_3687,5116
v_2764,v_4039,5117
v_2764,v_4396,5117
v_4039,v_4396,5117
v_2764,v_3593,5118
v_2764,v_4373,5118
v_3593,v_4373,5118
v_2764,v_3828,5119
v_2764,v_4137,5119
v_3828,v_4137,5119
v_774,v_2764,5120
v_774,v_2951,5120
v_2764,v_2951,5120
v_396,v_2764,5121
v_396,v_3226,5121
v_2764,v_3226,5121
v_2765,v_3094,5122
v_2765,v_4701,5122
v_3094,v_4701,5122
v_2030,v_2766,5125
v_2030,v_3490,5125
v_2766,v_3490,5125
v_44,v_2766,5126
v_44,v_4603,5126
v_2766,v_4603,5126
v_2767,v_4974,5127
v_2767,v_3168,5128
v_2767,v_3708,5128
v_3168,v_3708,5128
v_1264,v_1268,5129
v_1264,v_2767,5129
v_1268,v_2767,5129
v_1295,v_2768,5130
v_1018,v_1187,5131
v_1018,v_2768,5131
v_1187,v_2768,5131
v_447,v_2768,5132
v_447,v_3770,5132
v_2768,v_3770,5132
v_1872,v_2770,5134
v_1872,v_3371,5134
v_2770,v_3371,5134
v_394,v_2770,5135
v_394,v_4150,5135
v_2770,v_4150,5135
v_2771,v_4273,5136
v_2771,v_4696,5136
v_4273,v_4696,5136
v_2771,v_3254,5137
v_2771,v_4310,5137
v_3254,v_4310,5137
v_2771,v_3946,5138
v_749,v_2771,5139
v_749,v_2957,5139
v_2771,v_2957,5139
v_2772,v_4071,5140
v_2772,v_4752,5140
v_4071,v_4752,5140
v_440,v_1969,5141
v_440,v_2772,5141
v_1969,v_2772,5141
v_1601,v_2773,5142
v_1601,v_3089,5142
v_2773,v_3089,5142
v_1385,v_2773,5143
v_1685,v_2774,5144
v_1685,v_2964,5144
v_2774,v_2964,5144
v_1,v_1635,5145
v_1,v_2774,5145
v_1635,v_2774,5145
v_767,v_2775,5146
v_767,v_4981,5146
v_2775,v_4981,5146
v_2775,v_3501,5147
v_2775,v_3515,5147
v_3501,v_3515,5147
v_272,v_2775,5148
v_272,v_4329,5148
v_2775,v_4329,5148
v_2776,v_3620,5149
v_2778,v_4062,5151
v_2778,v_4358,5151
v_4062,v_4358,5151
v_1597,v_2034,5152
v_1597,v_2779,5152
v_2034,v_2779,5152
v_1573,v_2779,5153
v_1573,v_3318,5153
v_2779,v_3318,5153
v_164,v_2780,5154
v_164,v_4569,5154
v_2780,v_4569,5154
v_1957,v_2780,5155
v_1957,v_3699,5155
v_2780,v_3699,5155
v_88,v_2780,5156
v_88,v_3436,5156
v_2780,v_3436,5156
v_2781,v_3191,5157
v_2781,v_4749,5157
v_3191,v_4749,5157
v_2781,v_2853,5158
v_2781,v_4301,5158
v_2853,v_4301,5158
v_1054,v_2781,5159
v_272,v_2048,5160
v_272,v_2781,5160
v_2048,v_2781,5160
v_2782,v_3558,5161
v_2782,v_2849,5162
v_2782,v_4451,5162
v_2849,v_4451,5162
v_754,v_2783,5163
v_754,v_4654,5163
v_2783,v_4654,5163
v_2783,v_4003,5164
v_2783,v_4581,5164
v_4003,v_4581,5164
v_2783,v_4084,5165
v_2783,v_3533,5166
v_2783,v_3857,5166
v_3533,v_3857,5166
v_152,v_2783,5167
v_152,v_3255,5167
v_2783,v_3255,5167
v_2784,v_4782,5168
v_2784,v_4982,5168
v_4782,v_4982,5168
v_1204,v_1902,5169
v_1204,v_2784,5169
v_1902,v_2784,5169
v_743,v_2785,5170
v_743,v_4834,5170
v_2785,v_4834,5170
v_2785,v_3849,5171
v_2785,v_3388,5172
v_2785,v_3785,5172
v_3388,v_3785,5172
v_1946,v_2785,5173
v_183,v_1029,5174
v_183,v_2785,5174
v_1029,v_2785,5174
v_1788,v_2786,5175
v_463,v_2786,5176
v_107,v_2786,5177
v_107,v_3324,5177
v_2786,v_3324,5177
v_2787,v_3444,5178
v_2787,v_4412,5178
v_3444,v_4412,5178
v_2787,v_2970,5179
v_2787,v_4067,5179
v_2970,v_4067,5179
v_92,v_548,5180
v_92,v_2787,5180
v_548,v_2787,5180
v_1622,v_2790,5181
v_1622,v_3570,5181
v_2790,v_3570,5181
v_1251,v_2790,5184
v_954,v_2791,5185
v_954,v_4047,5185
v_2791,v_4047,5185
v_1334,v_2791,5186
v_1334,v_3412,5186
v_2791,v_3412,5186
v_2791,v_2881,5187
v_2791,v_3021,5187
v_2881,v_3021,5187
v_1678,v_2791,5188
v_700,v_1190,5189
v_700,v_2791,5189
v_1190,v_2791,5189
v_2793,v_3048,5190
v_2793,v_4687,5190
v_3048,v_4687,5190
v_1884,v_2793,5191
v_1884,v_4667,5191
v_2793,v_4667,5191
v_1807,v_1988,5192
v_1807,v_2793,5192
v_1988,v_2793,5192
v_1206,v_2793,5193
v_1206,v_2821,5193
v_2793,v_2821,5193
v_2794,v_3086,5194
v_2794,v_4138,5194
v_3086,v_4138,5194
v_984,v_2794,5195
v_984,v_3053,5195
v_2794,v_3053,5195
v_224,v_2794,5196
v_224,v_4476,5196
v_2794,v_4476,5196
v_2797,v_2841,5197
v_2797,v_4781,5197
v_2841,v_4781,5197
v_2797,v_2804,5198
v_2797,v_4741,5198
v_2804,v_4741,5198
v_2797,v_3570,5199
v_2797,v_4002,5199
v_3570,v_4002,5199
v_1809,v_2797,5200
v_1809,v_3003,5200
v_2797,v_3003,5200
v_1102,v_2797,5201
v_1102,v_4244,5201
v_2797,v_4244,5201
v_1081,v_2797,5202
v_218,v_2798,5203
v_218,v_4744,5203
v_2798,v_4744,5203
v_117,v_2798,5204
v_117,v_3571,5204
v_2798,v_3571,5204
v_1743,v_2798,5205
v_1743,v_3536,5205
v_2798,v_3536,5205
v_527,v_2798,5206
v_527,v_3135,5206
v_2798,v_3135,5206
v_1329,v_2798,5207
v_1329,v_2868,5207
v_2798,v_2868,5207
v_932,v_1644,5208
v_932,v_2798,5208
v_1644,v_2798,5208
v_1286,v_2798,5209
v_16,v_2798,5210
v_16,v_4496,5210
v_2798,v_4496,5210
v_2803,v_3850,5211
v_2803,v_4357,5211
v_3850,v_4357,5211
v_594,v_1788,5213
v_594,v_2803,5213
v_1788,v_2803,5213
v_2804,v_3532,5214
v_2804,v_3387,5215
v_2804,v_3932,5215
v_3387,v_3932,5215
v_1213,v_2804,5216
v_2805,v_3978,5217
v_2805,v_4369,5217
v_3978,v_4369,5217
v_2805,v_4043,5218
v_2805,v_4092,5218
v_4043,v_4092,5218
v_779,v_2805,5219
v_779,v_3199,5219
v_2805,v_3199,5219
v_1613,v_2806,5220
v_1613,v_4762,5220
v_2806,v_4762,5220
v_1118,v_2806,5221
v_1118,v_4031,5221
v_2806,v_4031,5221
v_2806,v_3779,5222
v_2806,v_3385,5223
v_1391,v_2806,5224
v_1391,v_3125,5224
v_2806,v_3125,5224
v_198,v_2806,5225
v_198,v_4105,5225
v_2806,v_4105,5225
v_2807,v_4428,5226
v_2807,v_3996,5227
v_2807,v_4612,5227
v_3996,v_4612,5227
v_1456,v_2808,5228
v_1456,v_3180,5228
v_2808,v_3180,5228
v_2808,v_3026,5229
v_1921,v_2808,5230
v_1563,v_2808,5231
v_978,v_1479,5232
v_978,v_2808,5232
v_1479,v_2808,5232
v_779,v_797,5233
v_779,v_2808,5233
v_797,v_2808,5233
v_682,v_2808,5234
v_682,v_4706,5234
v_2808,v_4706,5234
v_1309,v_2809,5235
v_1309,v_4591,5235
v_2809,v_4591,5235
v_1676,v_1705,5236
v_1676,v_2809,5236
v_1705,v_2809,5236
v_88,v_2809,5237
v_88,v_3063,5237
v_2809,v_3063,5237
v_1462,v_2810,5238
v_1462,v_4901,5238
v_2810,v_4901,5238
v_1240,v_2040,5239
v_1240,v_2810,5239
v_2040,v_2810,5239
v_1784,v_2810,5240
v_249,v_2810,5241
v_249,v_2836,5241
v_2810,v_2836,5241
v_2811,v_4668,5242
v_2811,v_3244,5243
v_2811,v_2976,5244
v_226,v_2811,5245
v_226,v_4379,5245
v_2811,v_4379,5245
v_1690,v_2812,5246
v_1690,v_3893,5246
v_2812,v_3893,5246
v_1399,v_1810,5247
v_1399,v_2812,5247
v_1810,v_2812,5247
v_1103,v_1756,5248
v_1103,v_2812,5248
v_1756,v_2812,5248
v_2813,v_3481,5249
v_2813,v_4655,5249
v_3481,v_4655,5249
v_1954,v_2813,5250
v_1954,v_3641,5250
v_2813,v_3641,5250
v_662,v_1851,5251
v_662,v_2813,5251
v_1851,v_2813,5251
v_694,v_2814,5252
v_694,v_4905,5252
v_2814,v_4905,5252
v_2814,v_4071,5253
v_2814,v_4714,5253
v_4071,v_4714,5253
v_566,v_848,5254
v_566,v_2814,5254
v_848,v_2814,5254
v_2816,v_4502,5255
v_1913,v_2816,5256
v_1913,v_4455,5256
v_2816,v_4455,5256
v_2020,v_2816,5257
v_2020,v_3084,5257
v_2816,v_3084,5257
v_901,v_2816,5258
v_901,v_4160,5258
v_2816,v_4160,5258
v_1853,v_2818,5259
v_1853,v_4344,5259
v_2818,v_4344,5259
v_248,v_1088,5260
v_248,v_2818,5260
v_1088,v_2818,5260
v_226,v_2818,5261
v_33,v_2818,5262
v_33,v_4651,5262
v_2818,v_4651,5262
v_2819,v_3547,5263
v_2819,v_4804,5263
v_3547,v_4804,5263
v_1763,v_2819,5264
v_2820,v_3428,5265
v_2820,v_4409,5265
v_3428,v_4409,5265
v_625,v_1817,5266
v_625,v_2820,5266
v_1817,v_2820,5266
v_1078,v_1588,5267
v_1078,v_2820,5267
v_1588,v_2820,5267
v_13,v_2820,5268
v_13,v_4598,5268
v_2820,v_4598,5268
v_2821,v_3475,5269
v_66,v_2821,5270
v_66,v_4196,5270
v_2821,v_4196,5270
v_2823,v_3739,5271
v_2823,v_4258,5271
v_3739,v_4258,5271
v_2823,v_2933,5272
v_2823,v_3654,5272
v_2933,v_3654,5272
v_508,v_2823,5273
v_312,v_2823,5274
v_312,v_4908,5274
v_2823,v_4908,5274
v_987,v_2825,5275
v_987,v_4397,5275
v_2825,v_4397,5275
v_1016,v_2825,5278
v_1016,v_3902,5278
v_2825,v_3902,5278
v_2825,v_3174,5279
v_688,v_2825,5280
v_688,v_2885,5280
v_2825,v_2885,5280
v_1705,v_2826,5282
v_1705,v_3481,5282
v_2826,v_3481,5282
v_2826,v_3443,5283
v_1974,v_2826,5284
v_1974,v_3424,5284
v_2826,v_3424,5284
v_541,v_2826,5285
v_541,v_3495,5285
v_2826,v_3495,5285
v_2828,v_4759,5286
v_2828,v_3532,5287
v_2828,v_3868,5287
v_3532,v_3868,5287
v_2828,v_3714,5288
v_1543,v_2828,5289
v_1006,v_2828,5290
v_1006,v_3810,5290
v_2828,v_3810,5290
v_1773,v_2829,5291
v_1773,v_4968,5291
v_2829,v_4968,5291
v_541,v_2829,5292
v_65,v_2829,5293
v_2830,v_3206,5294
v_2830,v_3612,5294
v_3206,v_3612,5294
v_2832,v_3448,5295
v_2832,v_5000,5295
v_3448,v_5000,5295
v_822,v_2832,5296
v_822,v_4762,5296
v_2832,v_4762,5296
v_623,v_2832,5297
v_62,v_2832,5298
v_1233,v_2833,5299
v_1233,v_4263,5299
v_2833,v_4263,5299
v_1457,v_2833,5300
v_1457,v_3342,5300
v_2833,v_3342,5300
v_1352,v_2834,5302
v_1352,v_4949,5302
v_2834,v_4949,5302
v_1338,v_2834,5303
v_1338,v_4187,5303
v_2834,v_4187,5303
v_472,v_1946,5304
v_472,v_2834,5304
v_1946,v_2834,5304
v_29,v_2835,5307
v_29,v_4515,5307
v_2835,v_4515,5307
v_514,v_2835,5308
v_514,v_4442,5308
v_2835,v_4442,5308
v_417,v_2836,5309
v_417,v_3478,5309
v_2836,v_3478,5309
v_2836,v_3378,5310
v_544,v_2836,5311
v_544,v_3373,5311
v_2836,v_3373,5311
v_109,v_2836,5312
v_109,v_4659,5312
v_2836,v_4659,5312
v_1835,v_2837,5313
v_1835,v_4713,5313
v_2837,v_4713,5313
v_2837,v_2869,5314
v_2837,v_4655,5314
v_2869,v_4655,5314
v_2837,v_3657,5315
v_1279,v_2837,5316
v_1279,v_3417,5316
v_2837,v_3417,5316
v_295,v_2837,5317
v_295,v_4762,5317
v_2837,v_4762,5317
v_2838,v_4579,5318
v_1834,v_2838,5319
v_1834,v_4127,5319
v_2838,v_4127,5319
v_1291,v_2838,5320
v_1291,v_4032,5320
v_2838,v_4032,5320
v_2838,v_3472,5321
v_2838,v_3604,5321
v_3472,v_3604,5321
v_1261,v_2838,5322
v_1261,v_3164,5322
v_2838,v_3164,5322
v_2840,v_2976,5323
v_2840,v_4386,5323
v_2976,v_4386,5323
v_60,v_1007,5324
v_60,v_2840,5324
v_1007,v_2840,5324
v_2021,v_2841,5325
v_2021,v_3520,5325
v_2841,v_3520,5325
v_2841,v_2955,5326
v_721,v_2841,5327
v_721,v_3195,5327
v_2841,v_3195,5327
v_1555,v_2843,5328
v_1555,v_3466,5328
v_2843,v_3466,5328
v_824,v_2843,5329
v_824,v_3549,5329
v_2843,v_3549,5329
v_737,v_2843,5330
v_139,v_2843,5331
v_432,v_926,5332
v_432,v_2844,5332
v_926,v_2844,5332
v_877,v_2844,5333
v_208,v_2051,5334
v_208,v_2844,5334
v_2051,v_2844,5334
v_1733,v_2047,5335
v_1733,v_2845,5335
v_2047,v_2845,5335
v_1507,v_2845,5336
v_1507,v_4417,5336
v_2845,v_4417,5336
v_2846,v_3281,5337
v_2846,v_4898,5337
v_3281,v_4898,5337
v_2846,v_3150,5338
v_2846,v_4886,5338
v_3150,v_4886,5338
v_1273,v_2846,5339
v_1273,v_3488,5339
v_2846,v_3488,5339
v_2049,v_2846,5340
v_1193,v_2846,5341
v_1193,v_3700,5341
v_2846,v_3700,5341
v_1042,v_2846,5342
v_237,v_878,5345
v_237,v_2847,5345
v_878,v_2847,5345
v_2849,v_4533,5346
v_2849,v_4534,5346
v_4533,v_4534,5346
v_435,v_2849,5347
v_435,v_3434,5347
v_2849,v_3434,5347
v_164,v_2019,5348
v_164,v_2849,5348
v_2019,v_2849,5348
v_637,v_2851,5349
v_637,v_4672,5349
v_2851,v_4672,5349
v_1798,v_2851,5350
v_1798,v_4279,5350
v_2851,v_4279,5350
v_1395,v_2851,5351
v_1395,v_4122,5351
v_2851,v_4122,5351
v_562,v_2851,5352
v_562,v_4016,5352
v_2851,v_4016,5352
v_1830,v_2851,5353
v_1778,v_2851,5354
v_295,v_2851,5355
v_295,v_4269,5355
v_2851,v_4269,5355
v_2853,v_4047,5356
v_2853,v_4354,5356
v_4047,v_4354,5356
v_2853,v_3176,5357
v_1097,v_2853,5358
v_1097,v_2891,5358
v_2853,v_2891,5358
v_799,v_945,5359
v_799,v_2853,5359
v_945,v_2853,5359
v_2855,v_4093,5360
v_2855,v_4235,5360
v_4093,v_4235,5360
v_699,v_2855,5361
v_699,v_3744,5361
v_2855,v_3744,5361
v_1098,v_1955,5362
v_1098,v_2856,5362
v_1955,v_2856,5362
v_512,v_2856,5363
v_512,v_3276,5363
v_2856,v_3276,5363
v_2857,v_4240,5364
v_2857,v_4732,5364
v_4240,v_4732,5364
v_2857,v_4485,5365
v_442,v_2857,5366
v_442,v_3618,5366
v_2857,v_3618,5366
v_1665,v_2857,5367
v_1665,v_3243,5367
v_2857,v_3243,5367
v_32,v_2857,5368
v_32,v_4780,5368
v_2857,v_4780,5368
v_899,v_2858,5369
v_899,v_3383,5369
v_2858,v_3383,5369
v_1574,v_2858,5370
v_1574,v_3252,5370
v_2858,v_3252,5370
v_727,v_1248,5371
v_727,v_2858,5371
v_1248,v_2858,5371
v_606,v_1783,5372
v_606,v_2858,5372
v_1783,v_2858,5372
v_1679,v_2860,5373
v_1679,v_3262,5373
v_2860,v_3262,5373
v_611,v_2860,5374
v_611,v_3186,5374
v_2860,v_3186,5374
v_1139,v_1410,5375
v_1139,v_2860,5375
v_1410,v_2860,5375
v_152,v_1469,5376
v_152,v_2860,5376
v_1469,v_2860,5376
v_2861,v_4523,5377
v_2861,v_4914,5377
v_4523,v_4914,5377
v_2861,v_3594,5378
v_2861,v_4619,5378
v_3594,v_4619,5378
v_2861,v_3364,5379
v_2861,v_4610,5379
v_3364,v_4610,5379
v_2861,v_3404,5380
v_1060,v_1955,5381
v_1060,v_2861,5381
v_1955,v_2861,5381
v_2862,v_4518,5382
v_195,v_2862,5383
v_195,v_4268,5383
v_2862,v_4268,5383
v_2862,v_4150,5384
v_2862,v_4167,5384
v_4150,v_4167,5384
v_2862,v_4015,5385
v_1369,v_2862,5386
v_1369,v_3632,5386
v_2862,v_3632,5386
v_599,v_2862,5387
v_599,v_2987,5387
v_2862,v_2987,5387
v_1458,v_2862,5390
v_768,v_2863,5391
v_768,v_3215,5391
v_2863,v_3215,5391
v_327,v_2863,5392
v_327,v_3718,5392
v_2863,v_3718,5392
v_2032,v_2867,5393
v_2032,v_4624,5393
v_2867,v_4624,5393
v_364,v_2867,5394
v_364,v_3865,5394
v_2867,v_3865,5394
v_992,v_1665,5395
v_992,v_2867,5395
v_1665,v_2867,5395
v_107,v_2867,5396
v_107,v_3357,5396
v_2867,v_3357,5396
v_2868,v_4138,5397
v_1580,v_2868,5398
v_1580,v_3325,5398
v_2868,v_3325,5398
v_1345,v_2868,5399
v_1345,v_4450,5399
v_2868,v_4450,5399
v_1144,v_2868,5400
v_2869,v_3810,5401
v_2870,v_3954,5402
v_1654,v_1875,5403
v_1654,v_2870,5403
v_1875,v_2870,5403
v_946,v_1683,5404
v_946,v_2870,5404
v_1683,v_2870,5404
v_830,v_1191,5405
v_830,v_2870,5405
v_1191,v_2870,5405
v_2871,v_3430,5406
v_2871,v_4577,5406
v_3430,v_4577,5406
v_712,v_2871,5407
v_712,v_4510,5407
v_2871,v_4510,5407
v_2871,v_2912,5408
v_2871,v_4219,5408
v_2912,v_4219,5408
v_1007,v_2871,5409
v_1007,v_3999,5409
v_2871,v_3999,5409
v_88,v_1213,5410
v_88,v_2871,5410
v_1213,v_2871,5410
v_2872,v_3548,5411
v_2872,v_4696,5411
v_3548,v_4696,5411
v_2872,v_3448,5412
v_2872,v_3723,5412
v_3448,v_3723,5412
v_1830,v_1918,5413
v_1830,v_2872,5413
v_1918,v_2872,5413
v_2875,v_3926,5414
v_1649,v_2875,5415
v_153,v_2875,5416
v_153,v_4029,5416
v_2875,v_4029,5416
v_2876,v_4624,5417
v_2876,v_4956,5417
v_4624,v_4956,5417
v_2876,v_4667,5418
v_1497,v_2876,5419
v_1497,v_4240,5419
v_2876,v_4240,5419
v_1865,v_2876,5420
v_1865,v_4159,5420
v_2876,v_4159,5420
v_710,v_1805,5421
v_710,v_2876,5421
v_1805,v_2876,5421
v_2877,v_3070,5422
v_2877,v_4827,5422
v_3070,v_4827,5422
v_2877,v_3556,5423
v_2877,v_4105,5423
v_3556,v_4105,5423
v_1517,v_2877,5424
v_1517,v_3953,5424
v_2877,v_3953,5424
v_1870,v_2877,5425
v_1870,v_2909,5425
v_2877,v_2909,5425
v_334,v_1537,5426
v_334,v_2877,5426
v_1537,v_2877,5426
v_272,v_2877,5427
v_272,v_3683,5427
v_2877,v_3683,5427
v_1712,v_1881,5428
v_1712,v_2878,5428
v_1881,v_2878,5428
v_1267,v_2878,5429
v_1267,v_4956,5429
v_2878,v_4956,5429
v_2879,v_3624,5430
v_2879,v_4677,5430
v_3624,v_4677,5430
v_1459,v_1825,5431
v_1459,v_2879,5431
v_1825,v_2879,5431
v_1722,v_2880,5432
v_1722,v_2892,5432
v_2880,v_2892,5432
v_2881,v_4092,5433
v_2881,v_4388,5433
v_4092,v_4388,5433
v_807,v_2881,5434
v_235,v_2881,5435
v_235,v_3474,5435
v_2881,v_3474,5435
v_42,v_2881,5436
v_2882,v_4758,5437
v_2882,v_3660,5438
v_1422,v_1859,5439
v_1422,v_2882,5439
v_1859,v_2882,5439
v_1204,v_2882,5440
v_1204,v_4802,5440
v_2882,v_4802,5440
v_1554,v_2883,5441
v_1554,v_4554,5441
v_2883,v_4554,5441
v_558,v_2883,5442
v_558,v_3825,5442
v_2883,v_3825,5442
v_1870,v_2883,5443
v_525,v_2883,5444
v_525,v_4345,5444
v_2883,v_4345,5444
v_2047,v_2885,5445
v_684,v_1636,5446
v_684,v_2885,5446
v_1636,v_2885,5446
v_2886,v_4278,5447
v_879,v_2886,5448
v_879,v_3115,5448
v_2886,v_3115,5448
v_398,v_1214,5449
v_398,v_2886,5449
v_1214,v_2886,5449
v_939,v_2887,5450
v_939,v_3477,5450
v_2887,v_3477,5450
v_1583,v_2887,5451
v_1583,v_3010,5451
v_2887,v_3010,5451
v_307,v_1481,5452
v_307,v_2887,5452
v_1481,v_2887,5452
v_533,v_2888,5453
v_533,v_3457,5453
v_2888,v_3457,5453
v_845,v_1211,5454
v_845,v_2888,5454
v_1211,v_2888,5454
v_1204,v_2888,5455
v_5,v_473,5456
v_5,v_2888,5456
v_473,v_2888,5456
v_2890,v_3473,5457
v_2890,v_4593,5457
v_3473,v_4593,5457
v_1818,v_2890,5458
v_1818,v_4255,5458
v_2890,v_4255,5458
v_419,v_2890,5459
v_419,v_2901,5459
v_2890,v_2901,5459
v_312,v_2890,5460
v_312,v_4334,5460
